Time (s),Speed (km/h),Acceleration (m/s²),Power Demand (kW),Engine Power (kW),Battery Power (kW),Fuel Consumption (L/100km),SOC (%),Battery Degradation (%),Regenerative Braking Power (kW),Total Energy Used (kWh),Driving Cycle Type,Target Efficiency
1156,39.67774482,-0.079268846,45.97166572,31.14334315,14.82832257,6.825694882,74.18206985,2.581793015,0.216888569,46.18855428,Urban,Low Efficiency
1157,83.78653708,-0.459009531,48.30671143,22.63447408,25.67223735,2.716692043,74.15639761,2.584360239,6.87982904,55.18654047,Urban,High Efficiency
1158,64.7264823,0.046188396,56.55554358,30.99898483,25.55655875,4.476837108,74.13084105,2.586915895,0,56.55554358,HWFET,High Efficiency
1159,45.12752925,-0.782311064,68.05668878,45.27115727,22.78553151,4.892280286,74.10805552,2.589194448,8.760221259,76.81691004,WLTC,Low Efficiency
1160,12.50891428,0.071713283,63.25004655,26.77805391,36.47199264,0.991688923,74.07158353,2.592841647,0,63.25004655,Highway,High Efficiency
1161,84.36413859,0.435762193,40.27664996,16.78595765,23.49069231,3.3710709,74.04809284,2.595190716,0,40.27664996,Highway,High Efficiency
1162,29.156413,-0.625599568,30.57429429,14.36963355,16.20466073,3.779601118,74.03188818,2.596811182,8.051473731,38.62576802,HWFET,High Efficiency
1163,25.3190188,-0.766259138,73.59614259,43.41483302,30.18130957,6.422308992,74.00170687,2.599829313,2.943238542,76.53938113,Urban,Low Efficiency
1164,65.33855648,0.789718946,72.68991612,34.74315492,37.9467612,3.939734981,73.96376011,2.603623989,0,72.68991612,Highway,High Efficiency
1165,86.5962861,-0.30587982,51.88453596,23.71496681,28.16956915,3.772881519,73.93559054,2.606440946,2.504238879,54.38877484,Highway,High Efficiency
1166,70.76409228,0.567973923,37.29511754,20.0513729,17.24374464,6.226228671,73.91834679,2.608165321,0,37.29511754,Urban,Low Efficiency
1167,58.4586368,-0.076998833,59.63226534,34.82997899,24.80228635,2.573134031,73.89354451,2.610645549,4.933239915,64.56550525,WLTC,High Efficiency
1168,58.92131512,-0.080977408,48.92016314,23.21591033,25.70425281,1.893133899,73.86784025,2.613215975,0.50515118,49.42531432,WLTC,High Efficiency
1169,62.80123338,0.21920635,48.87018877,23.95652602,24.91366274,4.45761155,73.84292659,2.615707341,0,48.87018877,Urban,High Efficiency
1170,61.38392885,-0.441999428,58.94458843,34.42763558,24.51695285,2.828439848,73.81840964,2.618159036,4.960145453,63.90473388,Highway,High Efficiency
1171,54.21787136,0.066248572,53.34374747,36.47226845,16.87147902,2.885481058,73.80153816,2.619846184,0,53.34374747,Urban,High Efficiency
1172,51.56301656,-0.190744707,38.14185089,22.97750986,15.16434103,5.860150688,73.78637382,2.621362618,0.093526384,38.23537727,WLTC,Low Efficiency
1173,49.06110308,-0.660246722,46.75258065,29.68186899,17.07071166,6.313960757,73.76930311,2.623069689,2.960569114,49.71314976,HWFET,Low Efficiency
1174,38.69053117,0.168741037,56.61152929,28.87431584,27.73721345,6.183296324,73.74156589,2.625843411,0,56.61152929,HWFET,Low Efficiency
1175,45.78987385,-0.131653903,55.10252222,26.54157946,28.56094277,6.66316499,73.71300495,2.628699505,3.942887015,59.04540924,WLTC,Low Efficiency
1176,24.60564779,-0.078512414,52.62016574,28.21915948,24.40100626,6.86170148,73.68860394,2.631139606,1.354694662,53.97486041,WLTC,Low Efficiency
1177,48.5249056,-0.605080472,59.33422954,38.10087318,21.23335637,1.807114687,73.66737059,2.633262941,5.796748278,65.13097782,WLTC,High Efficiency
1178,35.17113339,0.795700184,46.38283012,24.90247268,21.48035744,5.67561794,73.64589023,2.635410977,0,46.38283012,Urban,Low Efficiency
1179,33.44616024,0.438357093,51.78669775,33.86941295,17.9172848,4.205587701,73.62797294,2.637202706,0,51.78669775,HWFET,High Efficiency
1180,52.69841227,0.482077942,16.244209,11.31622921,4.927979787,3.878863631,73.62304496,2.637695504,0,16.244209,WLTC,High Efficiency
1181,70.8800343,-0.152722351,45.50349806,19.1846388,26.31885926,5.840621948,73.5967261,2.64032739,1.375961512,46.87945957,Highway,Low Efficiency
1182,63.77474909,-0.864591445,57.63902909,23.84083083,33.79819826,2.40455678,73.56292791,2.643707209,4.994867735,62.63389682,HWFET,High Efficiency
1183,26.44249095,0.976458691,46.09605533,20.5070707,25.58898463,2.373337091,73.53733892,2.646266108,0,46.09605533,Urban,High Efficiency
1184,35.15557795,-0.030548754,45.33772608,23.36302456,21.97470153,5.950359116,73.51536422,2.648463578,4.687228489,50.02495457,Highway,Low Efficiency
1185,64.11156782,-0.374399898,39.58547048,17.39039844,22.19507204,5.731679026,73.49316915,2.650683085,1.956810497,41.54228098,Urban,Low Efficiency
1186,35.2626891,0.208400787,60.03365893,39.69421586,20.33944307,5.205098984,73.47282971,2.652717029,0,60.03365893,WLTC,Low Efficiency
1187,46.63050275,0.583560394,55.48463274,22.57913147,32.90550127,3.680129893,73.4399242,2.65600758,0,55.48463274,WLTC,High Efficiency
1188,58.25078149,-0.011525278,58.25414598,28.82052889,29.43361709,6.115744452,73.41049059,2.658950941,7.430094089,65.68424007,WLTC,Low Efficiency
1189,35.47483318,0.639287584,32.73786038,14.90909625,17.82876413,6.020454338,73.39266182,2.660733818,0,32.73786038,Highway,Low Efficiency
1190,51.58063259,0.541499969,48.39549957,32.8828932,15.51260637,5.127956773,73.37714922,2.662285078,0,48.39549957,WLTC,Low Efficiency
1191,29.98961758,-0.538190594,47.19888992,28.35918405,18.83970588,3.234018438,73.35830951,2.664169049,8.952184867,56.15107479,HWFET,High Efficiency
1192,40.97948534,-0.336895053,47.19428293,31.79049736,15.40378557,4.362127481,73.34290573,2.665709427,1.775682348,48.96996528,WLTC,High Efficiency
1193,54.79672901,0.478768582,43.83972456,30.32387668,13.51584788,6.256750516,73.32938988,2.667061012,0,43.83972456,HWFET,Low Efficiency
1194,26.105094,-1.356306282,46.53895728,25.55591309,20.98304419,6.990786834,73.30840683,2.669159317,7.135042752,53.67400003,Highway,Low Efficiency
1195,56.60712107,-0.074727847,58.49644783,27.51062977,30.98581805,4.510195095,73.27742102,2.672257898,3.96390352,62.46035135,Urban,Low Efficiency
1196,49.70543302,-0.715415601,30.87148647,14.14280327,16.7286832,4.625490548,73.26069233,2.673930767,0.399023425,31.27050989,Urban,Low Efficiency
1197,58.28734932,-0.238276901,67.77294768,31.64153958,36.1314081,4.757466338,73.22456092,2.677543908,2.277588137,70.05053582,HWFET,Low Efficiency
1198,53.35871201,-0.149410045,54.83841125,33.59280386,21.24560739,5.412339513,73.20331532,2.679668468,9.018081374,63.85649262,Highway,Low Efficiency
1199,70.46210645,-0.179122189,49.57668104,20.43222191,29.14445914,4.12839905,73.17417086,2.682582914,5.231189668,54.80787071,HWFET,High Efficiency
1200,51.87836754,-0.276130626,59.06834146,24.53748061,34.53086086,0.658722414,73.13964,2.686036,8.154412465,67.22275393,WLTC,High Efficiency
1201,43.55891688,-0.548571825,35.48165255,20.66603599,14.81561655,6.789153502,73.12482438,2.687517562,5.556855428,41.03850798,WLTC,Low Efficiency
1202,51.83446255,1.145955633,43.35299095,25.69172568,17.66126527,7.692033421,73.10716311,2.689283689,0,43.35299095,WLTC,Low Efficiency
1203,58.14947044,0.933731002,48.78924568,29.25300115,19.53624453,4.081400211,73.08762687,2.691237313,0,48.78924568,Urban,High Efficiency
1204,50.73290105,-0.58103291,63.6556037,32.56392489,31.09167881,3.400019947,73.05653519,2.694346481,4.82888042,68.48448412,HWFET,High Efficiency
1205,50.60887537,0.791058376,49.53503419,31.79076596,17.74426823,4.794349216,73.03879092,2.696120908,0,49.53503419,Highway,Low Efficiency
1206,39.47012468,-0.199732745,54.50054671,30.52506822,23.9754785,4.718744174,73.01481544,2.698518456,6.016687873,60.51723459,HWFET,Low Efficiency
1207,40.05648624,0.064593737,44.10421004,19.03712751,25.06708253,6.493277866,72.98974836,2.701025164,0,44.10421004,HWFET,Low Efficiency
1208,28.96092092,-0.03163698,54.86842069,35.06804231,19.80037838,5.081959162,72.96994798,2.703005202,4.983550923,59.85197161,HWFET,Low Efficiency
1209,76.24365115,-0.329874321,66.77239593,45.80054424,20.97185169,3.811065754,72.94897613,2.705102387,8.222832211,74.99522814,WLTC,High Efficiency
1210,31.34205147,0.491926172,59.95526692,25.06195472,34.8933122,3.022385824,72.91408282,2.708591718,0,59.95526692,WLTC,High Efficiency
1211,39.60642203,0.062943265,49.18544012,25.4488124,23.73662772,6.298451277,72.89034619,2.710965381,0,49.18544012,HWFET,Low Efficiency
1212,39.22389102,-0.238275712,56.75490847,31.00264194,25.75226653,5.899266862,72.86459393,2.713540607,6.863763574,63.61867205,WLTC,Low Efficiency
1213,63.42386565,-0.652294722,55.77516955,24.76089726,31.01427228,6.590839817,72.83357965,2.716642035,2.466838654,58.2420082,Urban,Low Efficiency
1214,45.57575483,-0.446797507,55.06587672,36.36069687,18.70517985,3.547719874,72.81487447,2.718512553,4.398447447,59.46432416,WLTC,High Efficiency
1215,68.71613109,-0.820690058,61.11953361,29.65794157,31.46159203,7.757655349,72.78341288,2.721658712,9.637335466,70.75686907,Urban,Low Efficiency
1216,39.89764064,0.006111774,61.04477704,38.75748534,22.2872917,2.384458239,72.76112559,2.723887441,0,61.04477704,Urban,High Efficiency
1217,54.18491243,-0.598332796,48.72841403,29.30031469,19.42809934,6.064401532,72.74169749,2.725830251,9.490572346,58.21898638,HWFET,Low Efficiency
1218,37.4697942,-0.132780256,56.41879061,32.68982286,23.72896776,2.135625849,72.71796852,2.728203148,7.224414032,63.64320465,HWFET,High Efficiency
1219,82.17723692,0.685050927,46.16905079,21.1289362,25.04011459,3.814502927,72.69292841,2.730707159,0,46.16905079,WLTC,High Efficiency
1220,32.18602371,0.599649786,40.76927604,19.00708724,21.7621888,7.341534396,72.67116622,2.732883378,0,40.76927604,Highway,Low Efficiency
1221,54.64731065,-0.016138447,47.30506244,19.59397075,27.71109169,6.247046382,72.64345513,2.735654487,1.422085948,48.72714839,HWFET,Low Efficiency
1222,59.50665321,-0.043542363,49.23721848,23.25049054,25.98672794,4.180669377,72.6174684,2.73825316,5.197142909,54.43436139,Urban,High Efficiency
1223,56.20698646,0.939937275,33.38419011,16.81338258,16.57080753,4.221744436,72.60089759,2.739910241,0,33.38419011,Urban,High Efficiency
1224,47.22068512,0.26037806,58.60332559,38.08885589,20.5144697,5.150933166,72.58038312,2.741961688,0,58.60332559,WLTC,Low Efficiency
1225,48.0526895,-0.16390323,22.32674577,11.38480509,10.94194069,5.771211486,72.56944118,2.743055882,2.669619401,24.99636517,Urban,Low Efficiency
1226,50.65717208,-0.713009059,77.14816939,48.3245745,28.8235949,6.877369074,72.54061759,2.745938241,2.306858435,79.45502783,HWFET,Low Efficiency
1227,47.79496998,0.196936609,65.01879134,34.57911833,30.439673,4.315648993,72.51017791,2.748982209,0,65.01879134,WLTC,High Efficiency
1228,64.45818675,0.414661886,47.38991276,30.11441735,17.27549541,2.582322405,72.49290242,2.750709758,0,47.38991276,WLTC,High Efficiency
1229,83.15784502,-0.315825762,50.09426361,34.70938751,15.38487609,5.235452941,72.47751754,2.752248246,0.213529133,50.30779274,Highway,Low Efficiency
1230,41.63762322,0.145601378,53.02971874,25.0275066,28.00221213,4.313853744,72.44951533,2.755048467,0,53.02971874,WLTC,High Efficiency
1231,29.45295531,-0.181786647,44.10839612,29.05431007,15.05408605,3.049049443,72.43446124,2.756553876,8.110429418,52.21882554,Highway,High Efficiency
1232,48.67576927,-0.0920162,51.92619148,30.45716356,21.46902791,5.446503373,72.41299222,2.758700778,4.836919551,56.76311103,HWFET,Low Efficiency
1233,88.69564006,-1.243911029,48.56000022,31.33034295,17.22965728,4.680329369,72.39576256,2.760423744,1.460152148,50.02015237,Urban,Low Efficiency
1234,37.94488148,-0.110890702,49.05727283,29.21241734,19.84485548,5.45976831,72.3759177,2.76240823,4.652425628,53.70969846,HWFET,Low Efficiency
1235,74.58675208,0.484684651,51.81461063,27.31587785,24.49873279,3.6583337,72.35141897,2.764858103,0,51.81461063,WLTC,High Efficiency
1236,75.16551221,-0.315701278,36.86472202,17.26826458,19.59645744,5.730065795,72.33182251,2.766817749,2.235914611,39.10063663,Highway,Low Efficiency
1237,41.69617637,0.026263184,50.39569724,21.2171211,29.17857614,3.024352705,72.30264394,2.769735606,0,50.39569724,Urban,High Efficiency
1238,58.53474619,-0.377975353,51.63447747,28.94915426,22.6853232,3.758402915,72.27995861,2.772004139,3.620245269,55.25472273,WLTC,High Efficiency
1239,74.42594935,0.180220838,51.28849621,35.75309933,15.53539688,4.635628653,72.26442322,2.773557678,0,51.28849621,HWFET,Low Efficiency
1240,44.31308389,-0.108261599,47.84169245,29.72942769,18.11226475,7.612727622,72.24631095,2.775368905,9.703266726,57.54495917,WLTC,Low Efficiency
1241,46.9462946,-0.46962077,61.37857776,30.57903223,30.79954553,6.177238053,72.21551141,2.778448859,7.948395748,69.32697351,Highway,Low Efficiency
1242,41.27478629,0.666275734,46.46347445,30.11583251,16.34764194,6.615788756,72.19916376,2.780083624,0,46.46347445,HWFET,Low Efficiency
1243,34.77864904,0.464466007,52.27325907,32.96849359,19.30476548,7.12561555,72.179859,2.7820141,0,52.27325907,WLTC,Low Efficiency
1244,40.26083682,-0.302453382,62.97297534,30.5098233,32.46315204,10.4042482,72.14739585,2.785260415,8.622895746,71.59587109,Highway,Low Efficiency
1245,31.640896,0.248894155,49.2062386,19.89370077,29.31253783,5.062383601,72.11808331,2.788191669,0,49.2062386,WLTC,Low Efficiency
1246,50.51125202,0.268706001,52.14463267,22.70631728,29.43831539,7.130601385,72.08864499,2.791135501,0,52.14463267,Highway,Low Efficiency
1247,38.45040153,0.321150618,49.03615364,32.5203778,16.51577584,6.518952882,72.07212922,2.792787078,0,49.03615364,WLTC,Low Efficiency
1248,53.50678868,-0.847127948,62.37369794,40.60333819,21.77035974,6.494048755,72.05035886,2.794964114,4.012945486,66.38664342,HWFET,Low Efficiency
1249,26.66156531,0.503303271,47.42275438,23.16898894,24.25376545,7.661359427,72.02610509,2.797389491,0,47.42275438,HWFET,Low Efficiency
1250,54.96320348,-0.284849481,62.83354577,30.50937027,32.3241755,4.371030454,71.99378092,2.800621908,4.732907373,67.56645315,HWFET,High Efficiency
1251,62.50293442,-0.178913967,48.96412105,31.23222958,17.73189147,4.251972464,71.97604903,2.802395097,0.212304917,49.17642597,HWFET,High Efficiency
1252,20.09396536,1.318940876,41.40540277,28.2103804,13.19502237,5.47964827,71.962854,2.8037146,0,41.40540277,HWFET,Low Efficiency
1253,55.61084855,0.15093669,56.79373171,35.99252638,20.80120533,4.725950342,71.9420528,2.80579472,0,56.79373171,Urban,Low Efficiency
1254,68.41503489,-0.193161238,46.95332166,27.31150779,19.64181387,5.477751279,71.92241098,2.807758902,4.640899309,51.59422097,WLTC,Low Efficiency
1255,31.85538472,-1.102647186,56.20500899,26.57380722,29.63120177,7.344123178,71.89277978,2.810722022,5.799007909,62.0040169,HWFET,Low Efficiency
1256,75.0885858,0.694882067,22.70595615,12.66366519,10.04229097,4.282779916,71.88273749,2.811726251,0,22.70595615,Urban,High Efficiency
1257,56.28528514,-0.672604835,50.05205262,23.5271454,26.52490722,4.542981556,71.85621258,2.814378742,4.107965353,54.16001797,Urban,Low Efficiency
1258,39.42482216,-0.501719452,45.40394701,29.16765112,16.2362959,5.261466505,71.83997629,2.816002371,7.35548487,52.75943188,WLTC,Low Efficiency
1259,49.16346384,-0.16567615,39.36741313,20.31706226,19.05035088,4.657522361,71.82092594,2.817907406,1.313500847,40.68091398,Highway,Low Efficiency
1260,58.37490369,0.708205896,44.46758998,28.9087878,15.55880218,2.128991258,71.80536714,2.819463286,0,44.46758998,WLTC,High Efficiency
1261,51.14008087,0.386619993,44.26296856,22.77253447,21.49043409,4.129808536,71.7838767,2.82161233,0,44.26296856,WLTC,High Efficiency
1262,58.08133989,-0.078918755,49.52014205,32.05165551,17.46848655,6.031059863,71.76640821,2.823359179,8.894439728,58.41458178,Highway,Low Efficiency
1263,36.1898961,0.154146032,36.32673539,18.16319858,18.16353681,7.156320126,71.74824468,2.825175532,0,36.32673539,Highway,Low Efficiency
1264,52.54041236,-0.300192846,53.1627378,28.28469299,24.87804481,3.268072149,71.72336663,2.827663337,3.128951981,56.29168978,HWFET,High Efficiency
1265,28.79428255,0.069826845,63.66214785,37.21985357,26.44229429,3.261076401,71.69692434,2.830307566,0,63.66214785,Highway,High Efficiency
1266,48.33160908,0.036668372,52.80928497,22.23726558,30.57201939,5.045350704,71.66635232,2.833364768,0,52.80928497,Highway,Low Efficiency
1267,36.44138538,0.484384948,58.08988609,39.7603265,18.32955959,1.886607403,71.64802276,2.835197724,0,58.08988609,WLTC,High Efficiency
1268,38.96705086,0.483589061,60.94562455,34.86587868,26.07974586,4.332544696,71.62194301,2.837805699,0,60.94562455,WLTC,High Efficiency
1269,68.54139763,0.246988691,62.36489512,34.44700064,27.91789449,2.395936911,71.59402512,2.840597488,0,62.36489512,WLTC,High Efficiency
1270,66.36965181,-0.181173779,68.70138693,44.78081377,23.92057316,7.05359195,71.57010455,2.842989545,8.971354289,77.67274122,Highway,Low Efficiency
1271,59.13707181,0.370911147,45.00798002,29.6930615,15.31491852,3.846003268,71.55478963,2.844521037,0,45.00798002,Urban,High Efficiency
1272,33.61530853,-0.045984233,42.81516015,23.83426292,18.98089723,7.47925128,71.53580873,2.846419127,5.619617982,48.43477813,HWFET,Low Efficiency
1273,45.25387325,-0.540957184,57.83465648,39.22223202,18.61242447,6.67028203,71.51719631,2.848280369,7.893087902,65.72774439,WLTC,Low Efficiency
1274,68.1964655,-0.201643896,57.0826622,23.94168609,33.14097611,4.030524053,71.48405533,2.851594467,2.453919599,59.5365818,Urban,High Efficiency
1275,52.1257537,0.042263492,57.756753,25.06456743,32.69218556,3.392060545,71.45136314,2.854863686,0,57.756753,HWFET,High Efficiency
1276,84.7899431,0.455107892,68.89282454,39.89145786,29.00136668,4.709681376,71.42236178,2.857763822,0,68.89282454,WLTC,Low Efficiency
1277,55.89976759,-0.091764086,50.11369909,25.36854465,24.74515444,4.843030064,71.39761662,2.860238338,1.965462642,52.07916173,Urban,Low Efficiency
1278,52.88073675,-0.604599356,54.2615656,29.26150153,25.00006407,5.519220416,71.37261656,2.862738344,6.147373839,60.40893944,HWFET,Low Efficiency
1279,45.36325304,0.028370842,40.19611749,20.03470023,20.16141725,3.835185066,71.35245514,2.864754486,0,40.19611749,WLTC,High Efficiency
1280,52.00311357,0.05672802,71.35321124,37.20481969,34.14839155,6.11959231,71.31830675,2.868169325,0,71.35321124,WLTC,Low Efficiency
1281,47.71295245,0.092918814,46.63455079,30.16294317,16.47160762,5.397992082,71.30183514,2.869816486,0,46.63455079,Urban,Low Efficiency
1282,60.62163015,0.459935758,46.91784072,27.12052283,19.79731789,4.489407265,71.28203782,2.871796218,0,46.91784072,Highway,High Efficiency
1283,64.35053475,0.50946162,46.53250109,32.53568133,13.99681976,3.931939017,71.26804101,2.873195899,0,46.53250109,Highway,High Efficiency
1284,38.21015809,-0.297105436,43.55104141,27.70123912,15.84980229,4.722672525,71.2521912,2.87478088,8.646027004,52.19706842,WLTC,Low Efficiency
